n_blocks,combo,model,k,C,gamma,n_est,n_train_windows,auc,acc,youdens_j,j_threshold,p_high_low,p_high_moderate,p_high_high
3,3_5_6,svm_rbf,10,1.0,auto,0,902,0.4215229993401829,0.4356796116504854,0.012135922330097089,0.5584201966580122,0.4803082327470135,0.4843968542902197,0.4746322289460367
3,3_5_6,svm_rbf,10,1.0,scale,0,902,0.4215229993401829,0.4356796116504854,0.012135922330097089,0.5584147311599914,0.480298085236214,0.4843876118154659,0.474621928927271
3,3_5_6,svm_rbf,10,10.0,auto,0,902,0.4443927325855406,0.5024271844660194,0.055825242718446605,0.3668371538445996,0.1974270650247236,0.19280807699063804,0.19727184629898528
3,3_5_6,svm_rbf,10,10.0,scale,0,902,0.4443750589122443,0.5024271844660194,0.055825242718446605,0.36671603796723795,0.1974027713772941,0.1927882635452168,0.197242185722007
3,3_5_6,lda,10,nan,na,0,902,0.5915201715524554,0.5024271844660194,0.18689320388349506,0.00022225566282194932,0.013910602624464497,0.0015734273189060045,0.00777967346659561
3,3_5_6,logreg,20,0.003,na,0,902,0.557910736167405,0.4854368932038835,0.19417475728155342,0.034903883934020996,0.12011191248893738,0.11591719090938568,0.10424824804067612
3,3_5_6,svm_lin,20,0.01,na,0,902,0.5394770949194081,0.4830097087378641,0.15776699029126207,0.005673836550722609,0.08232610843971701,0.09035973690449983,0.059475881585338605
3,3_5_6,svm_lin,20,0.1,na,0,902,0.5428468752945612,0.49393203883495146,0.12621359223300965,0.0010609409360171835,0.05279714989189419,0.03278358369198551,0.026202941233625807
3,3_5_6,svm_lin,20,1.0,na,0,902,0.5441782920162127,0.49514563106796117,0.10436893203883502,0.001748744424939468,0.048788232983946606,0.021029048610045547,0.027443048256847277
3,3_5_6,svm_rbf,20,0.1,auto,0,902,0.37216632104816666,0.5,0.012135922330097089,0.46902144616887115,0.45083565792466934,0.459394760004484,0.4512341255277562
3,3_5_6,svm_rbf,20,0.1,scale,0,902,0.37216632104816666,0.5,0.012135922330097089,0.46902044419924865,0.4508348135760645,0.45939385041071723,0.45123327739845376
3,3_5_6,svm_rbf,20,1.0,auto,0,902,0.36722947497407854,0.5,0.012135922330097082,0.29850859583800393,0.38232173593813795,0.3951125963069051,0.3814258054653147
3,3_5_6,svm_rbf,20,1.0,scale,0,902,0.36722947497407854,0.5,0.012135922330097082,0.29850895807441424,0.3823213632723762,0.3951119688547155,0.38142544134661244
3,3_5_6,svm_rbf,20,10.0,auto,0,902,0.4025709303421623,0.5,0.05097087378640777,0.4273211236204249,0.3947309790442975,0.4025533426663582,0.39381800392818683
3,3_5_6,svm_rbf,20,10.0,scale,0,902,0.40261216891318685,0.5,0.05097087378640777,0.427257664400164,0.3947053027314845,0.4025186045753145,0.39379394971713133
3,3_5_6,lda,20,nan,na,0,902,0.5349055047601093,0.4975728155339806,0.12135922330097093,8.506683621021067e-05,0.026672968640324885,0.0023639022420634537,0.011543711631160506
3,3_5_6,logreg,30,0.003,na,0,902,0.5675605617871619,0.4975728155339806,0.220873786407767,0.001388754928484559,0.028304262086749077,0.013040331192314625,0.012075991369783878
3,3_5_6,svm_lin,30,0.01,na,0,902,0.550305165425582,0.4975728155339806,0.15048543689320382,9.729921357971988e-07,0.0258491429211202,0.0010985870594209526,0.007263888039870374
3,3_5_6,svm_lin,30,0.1,na,0,902,0.4953812800452446,0.4975728155339806,0.05582524271844658,1.0000001983264074e-07,0.019304606668769486,5.4150758783589234e-06,0.005942609456870414
3,3_5_6,svm_lin,30,1.0,na,0,902,0.46636994532943726,0.49150485436893204,0.016990291262135915,1.0000001992744131e-07,0.02862985446868411,0.010230206271430316,0.002992835768597524
3,3_5_6,svm_rbf,30,0.1,auto,0,902,0.333885144688472,0.5,0.021844660194174758,0.47115697527887185,0.4711390210347145,0.4711458230380669,0.47113900786688767
3,3_5_6,svm_rbf,30,0.1,scale,0,902,0.333885144688472,0.5,0.021844660194174758,0.47115697663315537,0.4711390223886105,0.471145824392286,0.47113900922075325
3,3_5_6,svm_rbf,30,1.0,auto,0,902,0.33968210952964467,0.5,0.01699029126213592,0.4839291517350887,0.48390032243337394,0.4839158980369556,0.48389972546204
3,3_5_6,svm_rbf,30,1.0,scale,0,902,0.33968210952964467,0.5,0.01699029126213592,0.4839332168287782,0.4839043869630274,0.4839199628326876,0.48390379002925404
3,3_5_6,svm_rbf,30,10.0,auto,0,902,0.42636558582335754,0.5,0.03883495145631066,0.18209365790086726,0.18208488007803514,0.18208601609362635,0.1820838971123584
3,3_5_6,svm_rbf,30,10.0,scale,0,902,0.42630078235460456,0.5,0.03883495145631066,0.1821621603694207,0.1821533717078122,0.18215451522487044,0.18215238475423587
3,3_5_6,lda,30,nan,na,0,902,0.5702646338014893,0.5,0.19660194174757273,1.9451390490450203e-13,1.433248655190107e-07,1.0921157812304844e-10,7.921270832851817e-07
3,3_5_6,logreg,40,0.003,na,0,902,0.6260015081534547,0.5,0.28398058252427183,1.1043117410736158e-05,0.00011200609151273966,4.257891487213783e-05,7.11624015821144e-05
3,3_5_6,svm_lin,40,0.01,na,0,902,0.5748008766141954,0.5,0.14077669902912626,9.110668066342761e-08,9.036418933303298e-08,9.292537637762998e-08,9.629544264446436e-08
3,3_5_6,svm_lin,40,0.1,na,0,902,0.5845390706004335,0.5,0.14320388349514568,9.99877300345888e-08,1.0398204075695613e-07,9.859315854463164e-08,1.0243177950178374e-07
3,3_5_6,svm_lin,40,1.0,na,0,902,0.5055730983127533,0.4963592233009709,0.06553398058252427,1.0000001760024932e-07,0.012416532047666538,1.0003644417491e-07,1.7656460094841615e-05
3,3_5_6,svm_rbf,40,0.1,auto,0,902,0.34390611744745025,0.5,0.0703883495145631,0.4470760127012973,0.4470760126384211,0.4470760126790714,0.4470760126184385
3,3_5_6,svm_rbf,40,0.1,scale,0,902,0.34390611744745025,0.5,0.0703883495145631,0.4470760116031588,0.4470760115402826,0.44707601158093296,0.4470760115203
3,3_5_6,svm_rbf,40,1.0,auto,0,902,0.7431838533320765,0.5,0.39563106796116504,0.46196303104591163,0.4619630311319941,0.46196303105729847,0.4619630312787632
3,3_5_6,svm_rbf,40,1.0,scale,0,902,0.7431838533320766,0.5,0.39563106796116504,0.46194282796745123,0.46194282805350034,0.46194282797883257,0.4619428282002238
3,3_5_6,svm_rbf,40,10.0,auto,0,902,0.7456110377980959,0.5,0.4223300970873786,0.10978223932892708,0.109782239534357,0.10978223936052459,0.10978223976694175
3,3_5_6,svm_rbf,40,10.0,scale,0,902,0.7456110377980959,0.5,0.4223300970873786,0.10975436895650628,0.10975436916194449,0.1097543689880981,0.10975436939451755
3,3_5_6,lda,40,nan,na,0,902,0.6429211047224055,0.5,0.2669902912621359,7.105282386642178e-20,2.052863998417142e-16,1.402527518233707e-17,1.997861744544039e-14
3,3_5_6,logreg,54,0.003,na,0,902,0.627951503440475,0.5,0.2936893203883495,7.219589406304294e-06,8.168842032318935e-05,4.92450526508037e-05,4.264637391315773e-05
3,3_5_6,svm_lin,54,0.01,na,0,902,0.540295975115468,0.5,0.0873786407766991,7.705852347071059e-08,9.232863998590606e-08,9.282609847734822e-08,9.516284517785504e-08
3,3_5_6,svm_lin,54,0.1,na,0,902,0.5787862899425016,0.5,0.11893203883495151,9.999963747208605e-08,2.4354386599893614e-07,9.786002445668096e-08,9.969302321638572e-08
3,3_5_6,svm_lin,54,1.0,na,0,902,0.5097116834762938,0.49393203883495146,0.050970873786407744,1.0000001994735195e-07,0.02288501543584773,0.00012880830369327095,8.327714682406135e-07
3,3_5_6,svm_rbf,54,0.1,auto,0,902,0.39348666226788576,0.5,0.11407766990291261,0.4731439953825111,0.4731439929985893,0.4731439941454418,0.47314399207453467
3,3_5_6,svm_rbf,54,0.1,scale,0,902,0.3934925534923178,0.5,0.11407766990291261,0.4731466492450067,0.473146646861216,0.47314664800797995,0.47314664593728817
3,3_5_6,svm_rbf,54,1.0,auto,0,902,0.7511193326420964,0.5,0.41504854368932037,0.5050310155771193,0.5050310286238126,0.5050310158226985,0.5050310527667535
3,3_5_6,svm_rbf,54,1.0,scale,0,902,0.7511193326420964,0.5,0.41504854368932037,0.5050310262078181,0.5050310392545101,0.505031026453397,0.5050310633974491
3,3_5_6,svm_rbf,54,10.0,auto,0,902,0.7482856536902629,0.5,0.42475728155339804,0.2808401820410399,0.2808402284378917,0.2808401905278476,0.28084029150845463
3,3_5_6,svm_rbf,54,10.0,scale,0,902,0.7482856536902629,0.5,0.42475728155339804,0.2808293800771782,0.2808294264742483,0.280829388564025,0.2808294895452276
3,3_5_6,lda,54,nan,na,0,902,0.6359930247902724,0.5,0.25970873786407767,2.119642764019918e-20,1.9545456668181507e-14,7.449656175213239e-18,4.9245975968138195e-14
3,3_5_6,rf,10,nan,na,200,902,0.5722146290885097,0.5036407766990292,0.11650485436893204,0.205,0.2033495145631068,0.19553398058252427,0.22072815533980583
3,3_5_6,rf,20,nan,na,200,902,0.5520666415307757,0.5,0.08980582524271846,0.19,0.18701456310679612,0.18060679611650485,0.19235436893203883
3,3_5_6,rf,30,nan,na,200,902,0.49721345084362334,0.5024271844660194,0.036407766990291246,0.17,0.18150485436893204,0.19514563106796118,0.1829004854368932
3,3_5_6,rf,40,nan,na,200,902,0.4772628193043642,0.5048543689320388,0.02669902912621358,0.15,0.19014563106796117,0.21917475728155336,0.19486650485436896
3,3_5_6,rf,54,nan,na,200,902,0.508286007163729,0.4963592233009709,0.1043689320388349,0.18,0.23283980582524275,0.250752427184466,0.23655339805825246
3,4_5_6,logreg,10,0.003,na,0,902,0.47645277594495244,0.5,0.06067961165048541,0.7437765598297119,0.7958599328994751,0.7897735834121704,0.7868863344192505
3,4_5_6,svm_lin,10,0.01,na,0,902,0.5121359223300972,0.5,0.0873786407766991,0.6985076491356937,0.7328227670814845,0.7225105066121069,0.7213400514161332
3,4_5_6,svm_lin,10,0.1,na,0,902,0.49425605617871615,0.5048543689320388,0.10922330097087385,0.5972051021728487,0.6669372956403619,0.6622945644896858,0.6550472836947482
3,4_5_6,svm_lin,10,1.0,na,0,902,0.46064072956923363,0.5,0.058252427184466105,0.7998023823035589,0.8485274099921806,0.8489734964414559,0.8436608109286642
3,4_5_6,svm_rbf,10,0.1,auto,0,902,0.7181461494957112,0.5,0.3470873786407767,0.40084957573831137,0.40084957636222185,0.40084957575243757,0.40084957618320516
3,4_5_6,svm_rbf,10,0.1,scale,0,902,0.7181461494957112,0.5,0.3470873786407767,0.40084957443914676,0.4008495750630571,0.40084957445327296,0.4008495748840404
3,4_5_6,svm_rbf,10,1.0,auto,0,902,0.7173037044019229,0.5,0.33980582524271846,0.35107782225813,0.35107782486080147,0.3510778223238816,0.3510778241291096
3,4_5_6,svm_rbf,10,1.0,scale,0,902,0.7173037044019229,0.5,0.33980582524271846,0.3510889333133291,0.3510889359160376,0.35108893337908176,0.35108893518433515
3,4_5_6,svm_rbf,10,10.0,auto,0,902,0.7173920727684042,0.5,0.33980582524271846,0.25222084876042294,0.2522208513993581,0.2522208488275228,0.2522208506497704
3,4_5_6,svm_rbf,10,10.0,scale,0,902,0.7173920727684042,0.5,0.33980582524271846,0.25216878858049535,0.2521687912193932,0.25216878864759423,0.2521687904698162
3,4_5_6,lda,10,nan,na,0,902,0.45486732962578946,0.5,0.04611650485436891,0.9424109408627737,0.9643801951821166,0.9623356960870932,0.9616638296432785
3,4_5_6,logreg,20,0.003,na,0,902,0.45665826185314357,0.5024271844660194,0.06067961165048552,0.6899418234825134,0.7702953815460205,0.7611562609672546,0.7548640966415405
3,4_5_6,svm_lin,20,0.01,na,0,902,0.47691818267508723,0.4538834951456311,0.058252427184465994,0.2878270995257956,0.41743097782517624,0.40493624670621786,0.38019045539911706
3,4_5_6,svm_lin,20,0.1,na,0,902,0.46043453671411066,0.4441747572815534,0.04126213592233008,0.2075614363566184,0.38111939895396263,0.36389154331606466,0.3238964485040077
3,4_5_6,svm_lin,20,1.0,na,0,902,0.462313837307946,0.4733009708737864,0.03883495145631066,0.3698512163279017,0.5223170526470947,0.49869164656967907,0.47057688714180934
3,4_5_6,svm_rbf,20,0.1,auto,0,902,0.7183876896974267,0.5,0.3713592233009709,0.41780056934466353,0.41780062386820965,0.41780057517638564,0.4178006413554294
3,4_5_6,svm_rbf,20,0.1,scale,0,902,0.7183876896974267,0.5,0.3713592233009709,0.41780572070529376,0.4178057752270462,0.417805726536834,0.4178057927137066
3,4_5_6,svm_rbf,20,1.0,auto,0,902,0.7193126119332641,0.5,0.35922330097087374,0.2715380496038705,0.27153827640559447,0.2715380840343898,0.2715383327014186
3,4_5_6,svm_rbf,20,1.0,scale,0,902,0.7193126119332641,0.5,0.35922330097087374,0.2715440966849347,0.2715443234884303,0.27154413111574977,0.2715443797847019
3,4_5_6,svm_rbf,20,10.0,auto,0,902,0.7166851258365539,0.5,0.3762135922330097,0.05539036503459121,0.055390442987123166,0.055390373360952205,0.055390467607847896
3,4_5_6,svm_rbf,20,10.0,scale,0,902,0.7166674521632577,0.5,0.3762135922330097,0.05539602270665823,0.05539610062159877,0.055396031030814634,0.0553961252307646
3,4_5_6,lda,20,nan,na,0,902,0.4275556131586389,0.5,0.016990291262135915,0.9478167311824724,0.9732757791544442,0.9691044864995433,0.9677665646501691
3,4_5_6,logreg,30,0.003,na,0,902,0.5738877368272222,0.5849514563106796,0.18689320388349517,0.5611318945884705,0.6106536984443665,0.6533910632133484,0.6714956164360046
3,4_5_6,svm_lin,30,0.01,na,0,902,0.5312529456122161,0.47694174757281554,0.12135922330097093,0.18759629250776252,0.32437734075811936,0.32414996478644587,0.31713425716409954
3,4_5_6,svm_lin,30,0.1,na,0,902,0.5238830238476765,0.4878640776699029,0.09951456310679607,0.1859770211451149,0.3839112350953766,0.37792085734487113,0.38133589663491885
3,4_5_6,svm_lin,30,1.0,na,0,902,0.5553598359883118,0.5279126213592233,0.1601941747572816,0.34936011483697405,0.4431454835298458,0.43058462969086114,0.47816267828911446
3,4_5_6,svm_rbf,30,0.1,auto,0,902,0.49469495239890665,0.5,0.20873786407766992,0.48063082745839103,0.48063090911011586,0.4806307686567063,0.48063084348887547
3,4_5_6,svm_rbf,30,0.1,scale,0,902,0.49442690168724673,0.5,0.20873786407766992,0.4806369709703682,0.4806370526223381,0.48063691216303983,0.48063698699481705
3,4_5_6,svm_rbf,30,1.0,auto,0,902,0.4284510792723159,0.5,0.14320388349514562,0.38295692602907494,0.38295541529229377,0.38295544728346237,0.38295336377618155
3,4_5_6,svm_rbf,30,1.0,scale,0,902,0.4284451880478838,0.5,0.14320388349514562,0.3829659070029102,0.38296439623428963,0.3829644282318329,0.3829623446883732
3,4_5_6,svm_rbf,30,10.0,auto,0,902,0.4739814072956923,0.5,0.18932038834951456,0.13721135974900517,0.1372103466630671,0.13721024028780798,0.1372084050424148
3,4_5_6,svm_rbf,30,10.0,scale,0,902,0.47406683004995753,0.5,0.18932038834951456,0.13723841499048456,0.13723740168688903,0.137237295303356,0.13723545954952174
3,4_5_6,lda,30,nan,na,0,902,0.5374033839193139,0.5546116504854369,0.12864077669902918,0.6595077747580064,0.6888901541560096,0.6808369249704087,0.7364836143121732
3,4_5_6,logreg,40,0.003,na,0,902,0.6159628617211801,0.6262135922330098,0.2669902912621359,0.4823204278945923,0.42156627774238586,0.5514341592788696,0.6119238138198853
3,4_5_6,svm_lin,40,0.01,na,0,902,0.6065192289565464,0.48058252427184467,0.25,0.010722653141500598,0.1519248278671193,0.20462458739925093,0.18113104046100037
3,4_5_6,svm_lin,40,0.1,na,0,902,0.5835905834668678,0.47815533980582525,0.22330097087378642,0.0018149258677844532,0.09402611275480743,0.09030057859941713,0.04787450350681148
3,4_5_6,svm_lin,40,1.0,na,0,902,0.627745310585352,0.5109223300970874,0.27427184466019416,0.003048132973361694,0.15684560704657088,0.15440498420550372,0.18006542788521301
3,4_5_6,svm_rbf,40,0.1,auto,0,902,0.508978226034499,0.5,0.23058252427184467,0.4541915285230643,0.4541915304560759,0.45419152877218455,0.45419153013388214
3,4_5_6,svm_rbf,40,0.1,scale,0,902,0.5085246017532283,0.5,0.23058252427184467,0.45419213394861674,0.4541921358815626,0.4541921341977215,0.4541921355593676
3,4_5_6,svm_rbf,40,1.0,auto,0,902,0.4755602554434914,0.5,0.20631067961165048,0.3162267874383431,0.31622678403886045,0.31622678411988975,0.31622677522001197
3,4_5_6,svm_rbf,40,1.0,scale,0,902,0.47553374493354694,0.5,0.20631067961165048,0.31621702354051023,0.316217020123262,0.3162170202043186,0.31621701130476215
3,4_5_6,svm_rbf,40,10.0,auto,0,902,0.6128817513431991,0.5,0.26941747572815533,0.14652462378242614,0.1465246319287577,0.14652462761264803,0.1465246373791913
3,4_5_6,svm_rbf,40,10.0,scale,0,902,0.6126490479781318,0.5,0.26941747572815533,0.14660247611508034,0.14660248426307187,0.1466024799463382,0.1466024897119365
3,4_5_6,lda,40,nan,na,0,902,0.6113441417664247,0.48058252427184467,0.25485436893203883,0.0023041950218965646,0.09188673995258853,0.0906688575547533,0.05368047806688741
3,4_5_6,logreg,54,0.003,na,0,902,0.6102778301442171,0.625,0.279126213592233,0.5326901078224182,0.4260004758834839,0.5740482211112976,0.6349919438362122
3,4_5_6,svm_lin,54,0.01,na,0,902,0.599025591478933,0.47451456310679613,0.23786407766990292,0.012961477840057254,0.1322708142528906,0.1834464152096059,0.1426338493940761
3,4_5_6,svm_lin,54,0.1,na,0,902,0.5874729003676123,0.48058252427184467,0.22572815533980572,0.0002815501553592982,0.06227993190020553,0.06377247313091611,0.023225289222779603
3,4_5_6,svm_lin,54,1.0,na,0,902,0.6104015458572909,0.5133495145631068,0.24757281553398058,0.0021653286722489755,0.16576820210800094,0.1683292724915996,0.18862778180551062
3,4_5_6,svm_rbf,54,0.1,auto,0,902,0.38863229333584687,0.5,0.12378640776699029,0.5031000576575633,0.503100057652262,0.5031000576554543,0.503100057644793
3,4_5_6,svm_rbf,54,0.1,scale,0,902,0.3883495145631068,0.5,0.12135922330097088,0.503099028603667,0.5030990285983562,0.5030990286015485,0.5030990285908875
3,4_5_6,svm_rbf,54,1.0,auto,0,902,0.3702222169855782,0.5,0.10436893203883496,0.35995669760367377,0.35995669758300514,0.3599566975971728,0.3599566975520751
3,4_5_6,svm_rbf,54,1.0,scale,0,902,0.37006315392591194,0.5,0.10436893203883496,0.359956514819428,0.35995651479875956,0.35995651481292723,0.35995651476782986
3,4_5_6,svm_rbf,54,10.0,auto,0,902,0.6723683900461873,0.5,0.3325242718446602,0.16647038545345164,0.1664703854673178,0.16647038545627196,0.16647038547829107
3,4_5_6,svm_rbf,54,10.0,scale,0,902,0.6725510180035819,0.5,0.3325242718446602,0.1664935802009458,0.16649358021481986,0.16649358020376726,0.1664935802257972
3,4_5_6,lda,54,nan,na,0,902,0.6332418229804883,0.47694174757281554,0.26941747572815533,0.00018328163682819587,0.05302849659236121,0.050129014075475264,0.011459404489680702
3,4_5_6,rf,10,nan,na,200,902,0.5420839617306061,0.49514563106796117,0.11165048543689327,0.22,0.38725728155339806,0.3706796116504855,0.3968203883495146
3,4_5_6,rf,20,nan,na,200,902,0.5238594589499482,0.470873786407767,0.1019417475728156,0.245,0.32274271844660196,0.3158495145631068,0.3280218446601942
3,4_5_6,rf,30,nan,na,200,902,0.5116970261099066,0.4963592233009709,0.058252427184465994,0.28,0.330631067961165,0.3241747572815534,0.33408980582524267
3,4_5_6,rf,40,nan,na,200,902,0.5204985154114432,0.49514563106796117,0.06553398058252424,0.35,0.30932038834951453,0.2997330097087379,0.3118203883495146
3,4_5_6,rf,54,nan,na,200,902,0.5036083749646526,0.48058252427184467,0.09223300970873793,0.25,0.3166990291262136,0.3118203883495146,0.31842233009708737
4,1_2_3_4,logreg,10,0.003,na,0,1236,0.5429470261099067,0.5,0.08495145631067968,0.27410128712654114,0.3328999876976013,0.3450590670108795,0.3489953279495239
4,1_2_3_4,svm_lin,10,0.01,na,0,1236,0.5358186445470826,0.5194174757281553,0.08495145631067957,0.2418927279628865,0.3579620614223475,0.3832839655461199,0.38744714033540584
4,1_2_3_4,svm_lin,10,0.1,na,0,1236,0.5286725893109624,0.4963592233009709,0.07524271844660191,0.20834380156729296,0.3186076667409558,0.35426511967060614,0.3497877112002572
4,1_2_3_4,svm_lin,10,1.0,na,0,1236,0.527889056461495,0.5133495145631068,0.08252427184466027,0.4596295586400837,0.4514824061952965,0.4966303449591387,0.4889816690428529
4,1_2_3_4,svm_rbf,10,0.1,auto,0,1236,0.5496689131869167,0.5,0.11893203883495146,0.14972426299394528,0.13851037314189923,0.13829813950063327,0.14039100873678448
4,1_2_3_4,svm_rbf,10,0.1,scale,0,1236,0.5496806956357809,0.5,0.11893203883495146,0.14972898870404946,0.1385136607785522,0.1383015403573612,0.14039485148125228
4,1_2_3_4,svm_rbf,10,1.0,auto,0,1236,0.4569233669525874,0.5,0.05825242718446602,0.0900969921199242,0.044189004081653785,0.04139002948102084,0.042416951696663936
4,1_2_3_4,svm_rbf,10,1.0,scale,0,1236,0.4569233669525874,0.5,0.05825242718446602,0.09009606950779199,0.04418875293647674,0.0413897995874622,0.04241674729619203
4,1_2_3_4,svm_rbf,10,10.0,auto,0,1236,0.4236202752380055,0.5,0.024271844660194174,0.0587827100864898,0.006806015499794557,0.007508305530912797,0.006189568975824482
4,1_2_3_4,svm_rbf,10,10.0,scale,0,1236,0.4236143840135734,0.5,0.024271844660194174,0.05880078335933977,0.006806850925098936,0.00751123070824169,0.006191882377288001
4,1_2_3_4,lda,10,nan,na,0,1236,0.5222393722311245,0.5182038834951457,0.06553398058252435,0.37876122781764854,0.5032895421069795,0.5346803375139993,0.5300373503756458
4,1_2_3_4,logreg,20,0.003,na,0,1236,0.5739819964181355,0.5436893203883495,0.12621359223300976,0.4656052589416504,0.4744146466255188,0.4838298559188843,0.5026097297668457
4,1_2_3_4,svm_lin,20,0.01,na,0,1236,0.5581876237157131,0.537621359223301,0.11165048543689327,0.6250304668865238,0.626416457170668,0.6548722978403955,0.6784795672493056
4,1_2_3_4,svm_lin,20,0.1,na,0,1236,0.5820588651145254,0.5242718446601942,0.162621359223301,0.812016093544257,0.7616837891745946,0.804306360291892,0.8273787176599396
4,1_2_3_4,svm_lin,20,1.0,na,0,1236,0.6083396173060609,0.5133495145631068,0.1893203883495146,0.9135529001260164,0.8058162881341274,0.8396848506488779,0.8682984371295545
4,1_2_3_4,svm_rbf,20,0.1,auto,0,1236,0.5549945800735225,0.5,0.13592233009708737,0.08965579533340111,0.0782017805801132,0.075667687984122,0.08019330190898075
4,1_2_3_4,svm_rbf,20,0.1,scale,0,1236,0.5550063625223867,0.5,0.13592233009708737,0.08965508723661991,0.07820118930819918,0.07566712714745605,0.08019270337029008
4,1_2_3_4,svm_rbf,20,1.0,auto,0,1236,0.49209986803657274,0.5,0.06310679611650485,0.05526846125917846,0.0184482004565547,0.016396236612573552,0.01973467305868606
4,1_2_3_4,svm_rbf,20,1.0,scale,0,1236,0.49209986803657274,0.5,0.06310679611650485,0.055267017019897675,0.01844761364178055,0.016395705645687656,0.019734081505628984
4,1_2_3_4,svm_rbf,20,10.0,auto,0,1236,0.4376767367329626,0.5,0.021844660194174758,0.02732707944265958,0.00156150427757584,0.002063063418156626,0.0019382471250958852
4,1_2_3_4,svm_rbf,20,10.0,scale,0,1236,0.4376767367329626,0.5,0.021844660194174758,0.02732299768660587,0.0015608426440160113,0.0020622561274486165,0.0019375723217731455
4,1_2_3_4,lda,20,nan,na,0,1236,0.6028725610330851,0.5121359223300971,0.18203883495145634,0.8354179056651606,0.7788669839219158,0.8087340660477155,0.8368074494078377
4,1_2_3_4,logreg,30,0.003,na,0,1236,0.6688366009991517,0.5643203883495146,0.3203883495145631,0.8838949799537659,0.7010127902030945,0.8432155251502991,0.8949386477470398
4,1_2_3_4,svm_lin,30,0.01,na,0,1236,0.6567595909133754,0.5279126213592233,0.2645631067961165,0.9985691841400829,0.8855173927366162,0.9879395864362442,0.9978107574421903
4,1_2_3_4,svm_lin,30,0.1,na,0,1236,0.6625329908568197,0.5424757281553398,0.29854368932038833,0.9999998066157761,0.8404298873881499,0.9779646216328974,0.9953778705516914
4,1_2_3_4,svm_lin,30,1.0,na,0,1236,0.7030174851541146,0.5521844660194175,0.337378640776699,0.9999956193445199,0.7983634167860992,0.9642368226408956,0.9921567770592553
4,1_2_3_4,svm_rbf,30,0.1,auto,0,1236,0.3658037986615138,0.5,0.0412621359223301,0.05645124741120493,0.054648870359448196,0.054551255931607485,0.05417550630048234
4,1_2_3_4,svm_rbf,30,0.1,scale,0,1236,0.3658037986615138,0.5,0.0412621359223301,0.05645124788923032,0.054648870867461764,0.05455125644499135,0.05417550682121049
